id,pedido_disur,pedido_exfarma,requisicion,lote,clave,descripcion,marca_disur,marca_exfarma,unidad,cantidad,precio_disur,precio_exfarma,tipo,cause
1091,NULL,P-16-0007,301,220,060.314.0054,"EQUIPO PARA DRENAJE DE LA CAVIDAD PLEURAL CON TRES CAMARAS PARA SELLO DE AGUA, SUCCION Y COLECCIÓN DE LIQUIDOS. CON DOS VALVULAS DE SEGURIDAD DE ALTA PRESION POSITIVA Y NEGATIVA. ESTERIL Y DESECHABLE.""",NULL,ULTRATEC,EQUIPO.,1,NULL,626.92,2,0
1092,NULL,P-16-0007,301,219,060.314.0062,"EQUIPO PARA DRENAJE DE LA CAVIDAD PLEURAL CON DOS CAMARAS PARA SELLO DE AGUA, SUCCION Y COLECCIÓN DE LIQUIDOS. CON DOS VALVULAS DE SEGURIDAD DE ALTA PRESION POSITIVA Y NEGATIVA. ESTERIL Y DESECHABLE.""",NULL,ULTRATEC,EQUIPO.,1,NULL,640.58,2,0
1093,NULL,P-16-0007,301,187,060.345.0115,"CONECTOR LUER-LOCK CON LÍNEA DE TRANSFERENCIA PARA UNIRSE AL CATÉTER TIPO TENCKHOFF, CON CIERRE HERMÉTICO PARA PACIENTES EN DIÁLISIS PERITONEAL CONTINUA AMBULATORIA, INCLUYE: FILTRO PROTECTOR,""",NULL,ATSA,PIEZA,1,NULL,85.37,2,0
1094,NULL,P-16-0007,301,223,060.345.0149,"EQUIPO PARA HEMODIÁLISIS, PEDIÁTRICO. INSERCIÓN EN SUBCLAVIA, YUGULAR O FEMORAL, DOBLE LUMEN. CONTIENE: - UNA CÁNULA. - UNA JERINGA DE 5 ML. - UNA GUÍA DE ACERO INOXIDABLE. - UN CATÉTER DOBLE LUMEN DE 8 A 10 FR,""",NULL,GENERICO,PIEZA,1,NULL,1249.35,2,0
1095,NULL,P-16-0007,301,227,060.345.0305,"EQUIPO PARA MEDICIÓN DE PRESIÓN VENOSA CENTRAL. CONSTA DE: UNA LLAVE DE 3 VÍAS. UNA ESCALA PARA MEDIR EN MILÍMETROS. TUBO DE CONEXIÓN AL PACIENTE. TUBO DE CONEXIÓN AL FRASCO DE SOLUCIÓN. TUBO PARA MEDIR LA""",NULL,IPM,EQUIPO.,1,NULL,33.89,2,0
1096,NULL,P-16-0007,301,213,060.345.0503,"EQUIPO PARA APLICACIÓN DE VOLÚMENES MEDIDOS. DE PLÁSTICO GRADO MÉDICO, ESTÉRIL, DESECHABLE, CONSTA DE: BAYONETA, FILTRO DE AIRE, CÁMARA BURETA FLEXIBLE CON UNA CAPACIDAD DE 100 ML Y ESCALA GRADUADA EN""",NULL,"PISATEK DP",EQUIPO.,1,NULL,20.86,2,0
1097,NULL,P-16-0007,301,235,060.345.1360,"EQUIPO PARA VENOCLISIS. EN FORMA DE MARIPOSA (PEDIÁTRICO) DE PLÁSTICO. ESTÉRIL Y DESECHABLE. CONSTA DE: TUBO ADAPTADOR Y MARIPOSA. CALIBRE DE LA AGUJA: 19 G.""",NULL,VENOFIX,EQUIPO,1,NULL,9.49,2,0
1098,NULL,P-16-0007,301,236,060.345.1378,"EQUIPO PARA VENOCLISIS. EN FORMA DE MARIPOSA (PEDIÁTRICO) DE PLÁSTICO. ESTÉRIL Y DESECHABLE. CONSTA DE: TUBO ADAPTADOR Y MARIPOSA. CALIBRE DE LA AGUJA: 21 G.""",NULL,VENOFIX,EQUIPO,1,NULL,9.49,2,0
1099,NULL,P-16-0007,301,229,060.345.1386,"EQUIPO PARA VENOCLISIS (PEDIÁTRICO) EN FORMA DE MARIPOSA DE PLÁSTICO ESTÉRIL Y DESECHABLE. CONSTA DE: TUBO ADAPTADOR Y MARIPOSA. CALIBRE DE LA AGUJA: 23 G.",NULL,TERUMO,EQUIPO,1,NULL,9.49,2,0
1100,NULL,P-16-0007,301,232,060.345.1394,"EQUIPO PARA VENOCLISIS EN FORMA DE MARIPOSA (PEDIATRICO), DE PLASTICO, ESTERIL Y DESECHABLE. CONSTA DE: TUBO ADAPTADOR Y MARIPOSA. CALIBRE DE LA AGUJA 25G. EQUIPO""",NULL,VENOFIX,EQUIPO,1,NULL,9.49,2,0
1101,NULL,P-16-0007,301,221,060.345.1865,"EQUIPO PARA DRENAJE POR ASPIRACIÓN PARA USO POSTQUIRÚRGICO. CONSTA DE: FUELLE SUCCIONADOR, SONDA CONECTORA, CINTA DE FIJACIÓN, SONDA DE SUCCIÓN MULTIPERFORADA, CON DIÁMETRO EXTERNO DE 3 MM CON""",NULL,QUIRODREN,EQUIPO.,1,NULL,189.80,2,0
1102,NULL,P-16-0007,301,222,060.345.1873,"EQUIPO PARA DRENAJE POR ASPIRACIÓN PARA USO POSTQUIRÚRGICO. CONSTA DE: FUELLE SUCCIONADOR, SONDA CONECTORA, CINTA DE FIJACIÓN, SONDA DE SUCCIÓN MULTIPERFORADA, CON DIÁMETRO EXTERNO DE 6 MM CON""",NULL,QUIRODREN,EQUIPO.,1,NULL,189.81,2,0
1103,NULL,P-16-0007,301,206,060.345.2012,"EQUIPO DE LÍNEA CORTA DE TRANSFERENCIA DE 6 MESES DE DURACIÓN, PARA UNIRSE AL CONECTOR CORRESPONDIENTE AL CATETER DEL PACIENTE, SISTEMA AUTOMÁTICO. ESTÉRIL Y DESECHABLE.""",NULL,"PISATEK DP",PIEZA,1,NULL,102.47,2,0
1104,NULL,P-16-0007,301,218,060.345.2152,"EQUIPO PARA BLOQUEO MIXTO (EPIDURAL-SUBDURAL), BÁSICO, ESTÉRIL, DESECHABLE. CONTIENE: - AGUJA TIPO TOUHY, CALIBRE 16 O 17 G, LONGITUD DE 75 A 91 MM, CON ADAPTADOR LUER LOCK HEMBRA Y MANDRIL PLÁSTICO CON""",NULL,ATROVENT,EQUIPO,1,NULL,79.72,2,0
1105,NULL,P-16-0007,301,208,060.345.2186,"EQUIPO DE VENOCLISIS PARA USARSE EN BOMBAS DE INFUSIÓN. DE PLÁSTICO GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, FILTRO DE AIRE, CÁMARA DE GOTEO CON MACRO GOTEO, TUBO""",NULL,MS30,PIEZAS,1,NULL,227.76,2,0
1106,NULL,P-16-0007,301,207,060.345.2194,"EQUIPO DE VENOCLISIS PARA USARSE EN BOMBAS DE INFUSIÓN DE PLÁSTICO. GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, FILTRO DE AIRE, CÁMARA DE GOTEO CON MICRO GOTEO TUBO""",NULL,MS30,PIEZAS,1,NULL,227.76,2,0
1107,NULL,P-16-0007,301,211,060.345.2202,"EQUIPO PARA APLICACIÓN DE VOLÚMENES MEDIDOS PARA USARSE CON BOMBA DE INFUSIÓN. DE PLÁSTICO GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, FILTRO DE AIRE, CÁMARA DE GOTEO FLEXIBLE CON""",NULL,"PISATEK DP",PIEZAS,1,NULL,233.48,2,0
1108,NULL,P-16-0007,301,212,060.345.2210,"EQUIPO PARA APLICACIÓN DE VOLÚMENES MEDIDOS PARA USARSE CON BOMBA DE INFUSIÓN. DE PLÁSTICO GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, FILTRO DE AIRE, CÁMARA DE GOTEO FLEXIBLE CON""",NULL,"PISATEK DP",PIEZAS,1,NULL,233.49,2,0
1109,NULL,P-16-0007,301,210,060.345.2228,"EQUIPO PARA APLICACIÓN DE SOLUCIONES, SANGRE Y DERIVADOS, PARA USARSE CON BOMBAS DE INFUSIÓN. DE PLÁSTICO GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, CÁMARA DE GOTEO FLEXIBLE, FILTRO""",NULL,"PISATEK DP",PIEZAS,1,NULL,237.41,2,0
1110,P-16-0003,P-16-0007,301,225,060.345.2301,"EQUIPO PARA HEMODIÁLISIS, PEDIÁTRICO. INSERCIÓN EN SUBCLAVIA, YUGULAR O FEMORAL, DOBLE LUMEN. CONTIENE: - UNA CÁNULA. - UNA JERINGA DE 5 ML. - UNA GUÍA DE ACERO INOXIDABLE. - UN CATÉTER DOBLE LUMEN DE 8 A 10 FR,""","EQUIPOS DE BIOMEDICINA DE MEXICO",ATSA,PIEZA,1,1252.38,1248.57,2,0
1111,NULL,P-16-0007,301,209,060.345.3085,"EQUIPO FOTOSENSIBLE CON CLAVE INTERINSTITUCIONAL. EQUIPO DE VENOCLISIS PARA USARSE EN BOMBA DE INFUSIÓN DURANTE LA CIRUGÍA. DE PLÁSTICO GRADO MEDICO, ESTÉRIL, DESECHABLE. CONSTA DE BAYONETA, CARTUCHO DE""",NULL,MS30,PIEZAS,1,NULL,213.49,2,0
1112,NULL,P-16-0007,301,436,060.345.3119,"SISTEMA CERRADO DE ASPIRACION. 10 FR. EQUIPO.",NULL,GENERICO,EQUIPO,1,NULL,324.39,2,0
1113,NULL,P-16-0007,301,437,060.345.3127,"SISTEMA CERRADO DE ASPIRACION. 12 FR. EQUIPO.",NULL,GENERICO,EQUIPO,1,NULL,324.41,2,0
1114,NULL,P-16-0007,301,438,060.345.3135,"SISTEMA CERRADO DE ASPIRACION. 14 FR. EQUIPO.",NULL,GENERICO,EQUIPO,1,NULL,324.44,2,0
1115,NULL,P-16-0007,301,439,060.345.3143,"SISTEMA CERRADO DE ASPIRACION. 16 FR. EQUIPO.",NULL,GENERICO,EQUIPO,1,NULL,324.46,2,0
1116,NULL,P-16-0007,301,217,060.345.4067,"EQUIPO PARA BAÑO DE ESPONJA. CONSTA DE: -MANOPLA PARA LAVADO, DE TELA NO TEJIDA, RESISTENTE HASTA 400 C DE TEMPERATURA; HIPOALERGENICA, SUAVE, NO IRRITANTE A LA PIEL; FORMA Y AJUSTE ANATOMICO E IMPREGNADA DE""",NULL,G7,PIEZA,1,NULL,70.98,2,0
1117,NULL,P-16-0007,301,230,060.345.4257,"EQUIPO PARA VENOCLISIS CON REGULADOR DE INFUSIÓN.CONSTA DE : BAYONETA CON PROTECTOR LUER LOCK ROSCA CON PROTECTOR, FILTRO DE AIRE, CAMARA DE GOTEO, REGULADOR DE FLIJO CON MECANISMO PARA AJUSTAR EL""",NULL,PEMIX,PIEZA,1,NULL,37.54,2,0
1118,NULL,P-16-0007,301,231,060.345.4265,"EQUIPO PARA VENOCLISIS CON REGULADOR DE INFUSION. CONSTA DE: BAYONETA CON PROTECTOR, CONECTOR LUER LOCK ROSCA CON PROTECTOR, FILTRO DE AIRE, CÁMARA DE GOTEO, REGULADOR DE FLUJO CON MECANISMO PARA""",NULL,FLEBOTEK,PIEZA,1,NULL,37.54,2,0
1119,NULL,P-16-0007,301,238,060.354.0014,"ESPATULA DE AYRE MODIFICADA, DE MADERA INASTILLABLE.INSTRUMENTO ALARGADO CON DOS DIFERENTES EXTREMOS. DIMENSIONES: LARGO TOTAL 170.0 MM. ANCHO 7.0 MM. GROSOR 1.5 MM. EXTREMO 1: FORMA BIFURCADA EN FORMA""",NULL,PIARI,PIEZA,1,NULL,284.45,2,0
1120,NULL,P-16-0007,301,239,060.360.0032,"ESPEJO VAGINAL DESECHABLE MEDIANO VALVA SUPERIOR DE 107. CM. VALVA INFERIOR DE 12.0 CM. ORIFICIO CENTRAL DE 3.4 CM.""",NULL,DISQUIM,PIEZA,1,NULL,7.26,2,0
1121,NULL,P-16-0007,301,254,060.431.0011,"FRESA DE CARBURO FORMA DE PERA NUM 330 ALTA VELOCIDAD",NULL,GENERICO,PIEZA,1,NULL,34.43,2,0
1122,NULL,P-16-0007,301,255,060.431.0037,"FRESA DE CARBURO FORMA DE PERA NUM 331 ALTA VELOCIDAD",NULL,"SS WHITE",PIEZA,1,NULL,34.44,2,0
1123,P-16-0003,P-16-0007,301,256,060.431.0466,"FRESA DE CARBURO PARA PIEZA DE ALTA FORMA TRONCOCÓNICA NO.701 ALTA VELOCIDAD",MDT,GENERICO,PIEZA,1,34.55,34.44,2,0
1124,NULL,P-16-0007,301,250,060.431.0490,"FRESA (ODONTOLÓGICA) CARBURO CONO INVERTIDO 34 ALTA VELOCIDAD",NULL,"SS WHITE",PIEZA,1,NULL,38.50,2,0
1125,NULL,P-16-0007,301,253,060.431.0524,"FRESA (ODONTOLÓGICA) FRESA DIAMANTE REDONDA NUMEROS 010 ALTA VELOCIDAD",NULL,GENERICO,PIEZA,1,NULL,17.78,2,0
1126,NULL,P-16-0007,301,257,060.431.0532,"FRESA DIAMANTE FORMA REDONDA GRANO GRUESO NO.14 ALTA VELOCIDAD",NULL,GENERICO,PIEZA,1,NULL,17.78,2,0
1127,NULL,P-16-0007,301,259,060.431.0540,"FRESAS DE DIAMANTE FINO PARA PIEZA DE ALTA VELOCIDAD FORMA CONO INVERTIDO 10 ALTA VELOCIDAD",NULL,GENERICO,PIEZA,1,NULL,17.78,2,0
1128,NULL,P-16-0007,301,258,060.431.0581,"FRESAS DE DIAMANTE FINO PARA PIEZA DE ALTA VELOCIDAD FORMA CILÍNDRICA GRANDE 6 ALTA VELOCIDAD",NULL,GENERICO,PIEZA,1,NULL,1508.52,2,0
1129,NULL,P-16-0007,301,251,"060.431.417 ","FRESA (ODONTOLÓGICA) CARBURO REDONDA NUMEROS 5 ALTA VELOCIDAD",NULL,"SS WHITE",PIEZA,1,NULL,34.43,2,0
1130,NULL,P-16-0007,301,249,"060.431.433 ","FRESA (ODONTOLÓGICA) CARBURO CONO INVERTIDO 37 ALTA VELOCIDAD",NULL,"SS WHITE",PIEZA,1,NULL,34.43,2,0
1131,NULL,P-16-0007,301,262,060.436.0057,"GASA SECA CORTADA DE ALGODÓN. LARGO 7.5 CM. ANCHO 5 CM.",NULL,QUIRMEX,"ENVASE CON 200 PIEZAS",1,NULL,60.94,2,0
1132,NULL,P-16-0007,301,261,060.436.0107,"GASA SECA CORTADA DE ALGODÓN. LARGO 10 CM. ANCHO 10 CM. ENVASE CON 200 PIEZAS. MÍNIMO 28371 MÁXIMO 29625. CLAVE: 060.436.0206 GASA SIMPLE SECA. DE ALGODÓN TIPO HOSPITAL. ROLLO TEJIDO PLANO (DOBLADA). LARGO 91 M""",NULL,QUIRMEX,ROLLO,1,NULL,129.50,2,0
1133,NULL,P-16-0007,301,265,060.436.0206,"GASA SIMPLE SECA. DE ALGODÓN TIPO HOSPITAL. ROLLO TEJIDO PLANO (DOBLADA). LARGO 91 M ANCHO 91 CM.",NULL,QUIRMEX,ROLLO,1,NULL,454.56,2,0
1134,NULL,P-16-0007,301,260,060.436.0552,"GASA SECA CORTADA DE ALGODÓN CON MARCA OPACA A RAYOS ""X"" LARGO 10 CM. ANCHO 10 CM. ENVASE CON 200 PIEZAS.",NULL,QUIRMEX,"ENVASE CON 200 PIEZAS",1,NULL,129.49,2,0
1135,NULL,P-16-0007,301,264,060.436.0677,"GASA SECA CORTADA DE TELA NO TEJIDA NO ESTÉRIL. 7.5 CM X 7.5 CM.",NULL,QUIRMEX,"ENVASE CON 200 PIEZAS",1,NULL,60.94,2,0
1136,NULL,P-16-0007,301,263,060.436.0685,"GASA SECA CORTADA DE TELA NO TEJIDA NO ESTÉRIL. 10 CM X 10 CM.",NULL,QUIRMEX,"ENVASE CON 200 PIEZAS",1,NULL,129.51,2,0
1137,NULL,P-16-0007,301,273,060.439.0039,"GORRO PARA CIRUJANO DE TELA NO TEJIDA, DESECHABLE. ENVASE CON 100 PIEZAS.",NULL,PIARI,"ENVASE CON 100 PIEZAS.",1,NULL,74.76,2,0
1138,NULL,P-16-0007,301,274,060.439.0054,"GORRO PARA PACIENTE Y ENFERMERA DE TELA NO TEJIDA, REDONDO, DESECHABLE. ENVASE CON 100 PZAS.",NULL,PIARI,"ENVASE CON 100 PZAS.",1,NULL,98.53,2,0
1139,NULL,P-16-0007,301,272,060.440.0010,"GOMA KARAYA POLVO BOLSA DE 100 G",NULL,DROTASA,ENVASE,1,NULL,1466.83,2,0
1140,NULL,P-16-0007,301,288,060.456.0037,"GUANTE PARA EXPLORACIÓN AMBIDIESTRO ESTÉRILES. DE POLIETILENO DESECHABLES. TAMAÑO: MEDIANO.",NULL,TACTO,"ENVASE CON 100 PIEZAS",1,NULL,142.41,2,0
1141,NULL,P-16-0007,301,287,060.456.0045,"GUANTE PARA EXPLORACIÓN AMBIDIESTRO ESTÉRILES. DE POLIETILENO DESECHABLES. TAMAÑO: GRANDE.",NULL,PIESA,"ENVASE CON 100 PIEZAS",1,NULL,142.40,2,0
1142,NULL,P-16-0007,301,281,060.456.0300,"GUANTE PARA CIRUGÍA. DE LÁTEX NATURAL ESTÉRILES Y DESECHABLES. TALLA:6 1/2",NULL,DL,PAR,1,NULL,6.76,2,0
1143,NULL,P-16-0007,301,283,060.456.0318,"GUANTE PARA CIRUGÍA. DE LÁTEX NATURAL ESTÉRILES Y DESECHABLES. TALLA:7.",NULL,DL,PAR,1,NULL,6.76,2,0
1144,NULL,P-16-0007,301,282,060.456.0334,"GUANTE PARA CIRUGÍA. DE LÁTEX NATURAL ESTÉRILES Y DESECHABLES. TALLA:7 1/2 .",NULL,DL,PAR,1,NULL,6.71,2,0
1145,NULL,P-16-0007,301,279,060.456.0359,"GUANTE PARA CIRUGÍA. DE LÁTEX NATURAL ESTÉRILES Y DESECHABLES. TALLA: 8 .",NULL,DL,PAR,1,NULL,6.76,2,0
1146,NULL,P-16-0007,301,280,060.456.0367,"GUANTE PARA CIRUGÍA. DE LÁTEX NATURAL ESTÉRILES Y DESECHABLES. TALLA: 8 1/2 .",NULL,DL,PAR,1,NULL,6.76,2,0
1147,NULL,P-16-0007,301,284,060.456.0383,"GUANTE PARA EXPLORACIÓN AMBIDIESTRO ESTÉRILES. DE LÁTEX DESECHABLES. TAMAÑO: CHICO.",NULL,DL,"ENVASE CON 100 PIEZAS",1,NULL,168.49,2,0
1148,NULL,P-16-0007,301,286,060.456.0391,"GUANTE PARA EXPLORACIÓN AMBIDIESTRO ESTÉRILES. DE LÁTEX DESECHABLES. TAMAÑO: MEDIANO .",NULL,DL,"ENVASE CON 100 PIEZAS",1,NULL,168.51,2,0
1149,NULL,P-16-0007,301,285,060.456.0409,"GUANTE PARA EXPLORACIÓN AMBIDIESTRO ESTÉRILES. DE LÁTEX DESECHABLES. TAMAÑO: GRANDE .",NULL,DL,"ENVASE CON 100 PIEZAS",1,NULL,168.50,2,0
1150,NULL,P-16-0007,301,275,060.456.0516,"GUANTE PARA CIRUGIA DE LATEX NATURAL, REESTERILIZABLES Y REUSABLES TALLA 6 1/2. PAR.",NULL,PROTEC,PAR.,1,NULL,12.29,2,0
1151,NULL,P-16-0007,301,277,060.456.0524,"GUANTE PARA CIRUGIA DE LATEX NATURAL, REESTERILIZABLES Y REUSABLES TALLA 7.. PAR.",NULL,PROTEC,PAR.,1,NULL,12.29,2,0
1152,NULL,P-16-0007,301,276,060.456.0532,"GUANTE PARA CIRUGIA DE LATEX NATURAL, REESTERILIZABLES Y REUSABLES TALLA 7 1/2. PAR.",NULL,PROTEC,PAR.,1,NULL,12.29,2,0
1153,NULL,P-16-0007,301,278,060.456.0540,"GUANTE PARA CIRUGIA DE LATEX NATURAL, REESTERILIZABLES Y REUSABLES TALLA 8. PAR.",NULL,PROTEC,PAR.,1,NULL,12.29,2,0
1154,NULL,P-16-0007,301,289,060.456.0623,"GUANTES DE NITRILO O POLIBUTADINE-ACRYLONITRILO, LIBRE DE LÁTEX, AMBIDIESTRO, DESECHABLE, ESTÉRIL. TAMAÑO : CHICO. PAR",NULL,EEE,PAR,1,NULL,3.75,2,0
1155,NULL,P-16-0007,301,291,060.456.0631,"GUANTES DE NITRILO O POLIBUTADINE-ACRYLONITRILO, LIBRE DE LÁTEX, AMBIDIESTRO, DESECHABLE, ESTÉRIL. TAMAÑO : MEDIANO. PAR",NULL,EEE,PAR,1,NULL,3.75,2,0
1156,NULL,P-16-0007,301,290,060.456.0649,"GUANTES DE NITRILO O POLIBUTADINE-ACRYLONITRILO, LIBRE DE LÁTEX, AMBIDIESTRO, DESECHABLE, ESTÉRIL. TAMAÑO : GRANDE. PAR",NULL,EEE,PAR,1,NULL,3.75,2,0
1157,NULL,P-16-0007,301,295,060.461.0147,"GUATA DE TELA NO TEJIDA DE ALGODÓN O FIBRAS DERIVADAS DE CELULOSA Y RESINAS.LONGITUD 5 M. ANCHO 5 CM.",NULL,EEE,"ENVASE CON 24 PIEZAS",1,NULL,67.35,2,0
1158,NULL,P-16-0007,301,292,060.461.0154,"GUATA DE TELA NO TEJIDA DE ALGODÓN O FIBRAS DERIVADAS DE CELULOSA Y RESINAS. LONGITUD 5 M. ANCHO 10 CM.",NULL,EEE,"ENVASE CON 24 PIEZAS",1,NULL,120.85,2,0
1159,NULL,P-16-0007,301,293,060.461.0162,"GUATA DE TELA NO TEJIDA DE ALGODÓN O FIBRAS DERIVADAS DE CELULOSA Y RESINAS. LONGITUD 5 M. ANCHO 15 CM.",NULL,EEE,"ENVASE CON 24 PIEZAS",1,NULL,180.95,2,0
1160,NULL,P-16-0007,301,294,060.461.0188,"GUATA DE TELA NO TEJIDA DE ALGODÓN O FIBRAS DERIVADAS DE CELULOSA Y RESINAS. LONGITUD 5 M. ANCHO 20 CM.",NULL,EEE,"ENVASE CON 24 PIEZAS",1,NULL,263.31,2,0
1161,NULL,P-16-0007,301,243,060.470.0112,"ESPONJA HEMOSTÀTICA DE GELATINA O COLÁGENO DE: 50 A 100 X 70 A 125 MM. PIEZA.",NULL,CURASPON,PIEZA.,1,NULL,157.66,2,0
1162,NULL,P-16-0007,301,305,060.483.0091,"HOJAS PARA BISTURI DE ACERO INOXIDABLE, ESTÉRILES Y DESECHABLES NO 10. ENVASE CON 100 PIEZAS.",NULL,BBRAUN,"ENVASE CON 100 PIEZAS.",1,NULL,187.25,2,0
1163,NULL,P-16-0007,301,304,060.483.0117,"HOJA PARA BISTURI DE ACERO INOXIDABLE, ESTERILES Y DESECHABLES NO.12. ENVASE CON 100 PIEZAS.",NULL,BBRAUN,"ENVASE CON 100 PIEZAS.",1,NULL,187.24,2,0
1164,NULL,P-16-0007,301,303,060.483.0125,"HOJA PARA BISTURI DE ACERO INOXIDABLE ESTERILES Y DESECHABLES NO.11. ENVASE CON 100 PIEZAS.",NULL,BBRAUN,"ENVASE CON 100 PIEZAS.",1,NULL,187.23,2,0
1165,NULL,P-16-0007,301,307,060.483.0133,"HOJAS PARA BISTURI DE ACERO INOXIDABLE, ESTÉRILES Y DESECHABLES NO 20. ENVASE CON 100 PIEZAS.",NULL,BBRAUN,"ENVASE CON 100 PIEZAS.",1,NULL,187.28,2,0
1166,NULL,P-16-0007,301,306,060.483.0141,"HOJAS PARA BISTURI DE ACERO INOXIDABLE, ESTÉRILES Y DESECHABLES NO 15. ENVASE CON 100 PIEZAS.",NULL,BBRAUN,"ENVASE CON 100 PIEZAS.",1,NULL,187.27,2,0
1167,NULL,P-16-0007,301,301,060.483.0158,"HOJA PARA BISTURI DE ACERO INOXIDABLE ESTERILES Y DESECHABLE. NO. 21. ENVASE CON 100 PIEZAS.",NULL,BBRAUN,"ENVASE CON 100 PIEZAS.",1,NULL,188.01,2,0
1168,NULL,P-16-0007,301,302,060.483.0174,"HOJA PARA BISTURI DE ACERO INOXIDABLE ESTERILES Y DESECHABLES NO. 23 . ENVASE CON 100 PIEZAS.",NULL,BBRAUN,"ENVASE CON 100 PIEZAS.",1,NULL,188.01,2,0
1169,NULL,P-16-0007,301,388,060.491.0018,"PAPEL INDICADOR DE CONTACTO OCLUSAL. EN TIRAS, CON PEGAMENTO EN AMBAS CARAS. BLOCK CON 15 HOJAS.",NULL,"AMCO ","BLOCK CON 15 HOJAS.",1,NULL,15.65,2,0
1170,NULL,P-16-0007,301,234,060.532.0084,"EQUIPO PARA VENOCLISIS, S/AGUJA MICROGOTERO, ESTERIL DESECHABLE",NULL,DL,EQUIPO,1,NULL,8.53,2,0
1171,NULL,P-16-0007,301,233,060.532.0167,"EQUIPO PARA VENOCLISIS SIN AGUJA ESTÉRILES DESECHABLES NORMOGOTERO.",NULL,DL,EQUIPO,1,NULL,7.97,2,0
1172,NULL,P-16-0007,301,228,060.532.0175,"EQUIPO PARA TRANSFUSION DE SANGRE, CON FILTRO SIN AGUJA. EQUIPO.",NULL,GENERICO,EQUIPO.,1,NULL,12.51,2,0
1173,NULL,P-16-0007,301,323,060.550.0016,"JERINGA CON AGUJA, DE PLASTICO, ESTERILES Y DESECH. CAPACIDAD 10 ML. ESCALA GRADUADA EN ML. DIVISIONES DE 1.0 ML. Y SUBDIVISIONES DE 0.2 ML. C/A 38 X 20 G. PIEZA""",NULL,DL,PIEZA,1,NULL,2.19,2,0
1174,NULL,P-16-0007,301,325,060.550.0024,"JERINGA CON AGUJA, DE PLASTICO, ESTERILES Y DESECH. CAPACIDAD 20 ML. ESCALA GRADUADA EN ML. DIVISIONES DE 5.0 ML. Y SUBDIVISIONES DE 1.0 ML. C/A. 38 X 20 G. PIEZA.""",NULL,DL,PIEZA.,1,NULL,5.22,2,0
1175,NULL,P-16-0007,301,334,060.550.0222,"JERINGA DE PLÁSTICO SIN AGUJA CON PIVOTE TIPO LUER LOCK ESTÉRIL Y DESECHABLE CAPACIDAD 3 ML., DIVISIONES DE 0.5 Y SUBDIVISIONES DE 0.1. ENVASE CON 100 PIEZAS.",NULL,DL,"ENVASE CON 100 PIEZAS.",1,NULL,106.37,2,0
1176,NULL,P-16-0007,301,326,060.550.0354,"JERINGA DE PLÀSTICO CON PIVOTE TIPO LUER LOCK, CON AGUJA ESTERILES Y DESECHABLES CAPACIDAD 10 ML. ESCALA GRADUADA EN ML. DIVISIONES DE 1.0 Y SUBDIVISIONES DE 0.2 CON AGUJA DE: LONGITUD 32 MM. Y CALIBRE 20 G. PIEZA.""",NULL,DL,PIEZA.,1,NULL,2.18,2,0
1177,NULL,P-16-0007,301,339,060.550.0370,"JERINGA DE PLÁSTICO. CON PIVOTE TIPO LUER LOCK, CON AGUJA, ESTÉRILES Y DESECHABLES. CAPACIDAD 20 ML, ESCALA GRADUADA EN ML, DIVISIONES DE 5.0 Y SUBDIVISIONES DE 1.0. CON AGUJA DE: LONGITUD: 32 MM,""",NULL,DL,PIEZA.,1,NULL,4.74,2,0
1178,NULL,P-16-0007,301,336,060.550.0404,"JERINGA DE PLASTICO SIN AGUJA, CON BULBO DE HULE, DESECHABLE. CAPACIDAD DE DE 60 ML. PIEZA.",NULL,EDIGAR,PIEZA.,1,NULL,42.69,2,0
1179,NULL,P-16-0007,301,335,060.550.0438,"JERINGA DE PLÁSTICO SIN AGUJA CON PIVOTE TIPO LUER LOCK ESTÉRIL Y DESECHABLE CAPACIDAD 5 ML., DIVISIONES DE 1.0 Y SUBDIVISIONES DE 0.2. ENVASE CON 100 PIEZAS.",NULL,DL,"ENVASE CON 100 PIEZAS.",1,NULL,149.00,2,0
1180,NULL,P-16-0007,301,332,060.550.0446,"JERINGA DE PLÁSTICO SIN AGUJA CON PIVOTE TIPO LUER LOCK ESTÉRIL Y DESECHABLE CAPACIDAD 10 ML., DIVISIONES DE 1.0 Y SUBDIVISIONES DE 0.2. ENVASE CON 100 PIEZAS.",NULL,DL,"ENVASE CON 100 PIEZAS.",1,NULL,178.67,2,0
1181,NULL,P-16-0007,301,333,060.550.0453,"JERINGA DE PLÁSTICO SIN AGUJA CON PIVOTE TIPO LUER LOCK ESTÉRIL Y DESECHABLE CAPACIDAD 20 ML., DIVISIONES DE 5.0 Y SUBDIVISIONES DE 1.0 . ENVASE CON 50 PIEZAS.",NULL,DL,"ENVASE CON 50 PIEZAS.",1,NULL,157.08,2,0
